OrderID,OrderDate,CustomerID,Age,Gender,Region,Category,Product,Quantity,UnitPrice,DiscountPct,TotalAmount,SalesChannel,PaymentMethod
2425,2023-06-01,CUST9204,28,Other,South,Sports,Yoga Mat,2,441.31,10,794.36,In-Store,Credit Card
2426,2024-12-21,CUST5568,47,Other,North,Electronics,Laptop,3,405.52,5,1155.73,Mobile App,UPI
2427,2024-06-23,CUST8046,62,Female,Central,Beauty,Soap,2,661.28,15,1124.18,Online,UPI
2428,2024-02-29,CUST9886,51,Other,South,Beauty,Perfume,4,944.71,0,3778.84,Online,UPI
2429,2023-10-05,CUST1637,61,Female,West,Beauty,Shampoo,4,634.93,20,2031.78,Online,Debit Card
2430,2023-12-19,CUST2488,37,Male,Central,Home,Chair,5,639.38,5,3037.06,In-Store,Debit Card
2431,2024-04-05,CUST7195,69,Other,East,Clothing,T-Shirt,2,712.0,15,1210.4,Online,Credit Card
2432,2024-11-15,CUST1356,40,Female,Central,Home,Chair,1,325.07,0,325.07,Mobile App,Credit Card
2433,2023-01-30,CUST3713,34,Other,North,Sports,Bicycle,4,169.62,0,678.48,Online,Credit Card
2434,2024-08-22,CUST6113,62,Female,Central,Beauty,Lotion,5,923.9,10,4157.55,Online,Credit Card
2435,2024-08-07,CUST7562,55,Other,North,Electronics,Laptop,4,684.01,10,2462.44,In-Store,UPI
2436,2024-08-11,CUST9989,69,Other,North,Home,Table,2,756.42,0,1512.84,Online,PayPal
2437,2024-06-13,CUST8791,41,Female,East,Clothing,Jacket,3,753.46,20,1808.3,In-Store,PayPal
2438,2024-02-14,CUST8247,65,Male,Central,Beauty,Lipstick,3,246.24,0,738.72,Online,UPI
2439,2024-07-28,CUST3804,62,Female,Central,Beauty,Soap,5,626.1,0,3130.5,Mobile App,PayPal
2440,2024-07-01,CUST6156,46,Other,West,Clothing,T-Shirt,4,719.79,5,2735.2,Mobile App,UPI
2441,2023-11-29,CUST8461,41,Male,East,Home,Rug,3,335.72,10,906.44,In-Store,Debit Card
2442,2024-12-26,CUST6307,60,Female,East,Sports,Tennis Racket,2,659.61,0,1319.22,In-Store,Debit Card
2443,2024-01-12,CUST7484,66,Female,South,Sports,Football,5,102.04,0,510.2,Online,PayPal
2444,2024-03-13,CUST6391,41,Other,East,Clothing,Jeans,1,466.88,10,420.19,Mobile App,Credit Card
2445,2023-09-10,CUST6393,31,Other,Central,Sports,Football,1,289.72,10,260.75,In-Store,PayPal
2446,2023-02-26,CUST4146,40,Other,Central,Sports,Football,5,45.28,5,215.08,In-Store,Debit Card
2447,2023-04-23,CUST7958,54,Female,West,Clothing,T-Shirt,3,743.84,15,1896.79,Mobile App,PayPal
2448,2023-12-21,CUST5906,23,Other,North,Home,Sofa,5,72.14,0,360.7,Mobile App,PayPal
2449,2024-08-18,CUST9627,19,Male,North,Sports,Tennis Racket,5,653.67,10,2941.52,Online,Debit Card
2450,2024-10-30,CUST3770,42,Other,West,Clothing,Shoes,2,452.2,20,723.52,Mobile App,UPI
2451,2024-09-13,CUST8965,46,Male,Central,Home,Rug,2,435.25,10,783.45,In-Store,PayPal
2452,2024-05-18,CUST3727,41,Male,North,Clothing,Jeans,2,29.22,20,46.75,In-Store,Cash
2453,2023-11-15,CUST6816,18,Male,West,Electronics,Tablet,2,705.57,10,1270.03,Mobile App,Credit Card
2454,2024-07-23,CUST8349,52,Other,West,Sports,Tennis Racket,2,752.46,5,1429.67,In-Store,PayPal
2455,2023-05-23,CUST5069,22,Female,Central,Home,Sofa,4,157.51,20,504.03,Online,PayPal
2456,2023-03-31,CUST9424,40,Male,East,Clothing,Hat,5,763.89,10,3437.5,Online,Cash
2457,2023-10-12,CUST5004,63,Other,Central,Beauty,Lotion,3,680.96,0,2042.88,In-Store,Debit Card
2458,2023-09-03,CUST5678,20,Female,Central,Home,Sofa,2,941.53,5,1788.91,In-Store,Cash
2459,2023-04-17,CUST4811,31,Female,West,Clothing,Shoes,5,869.01,10,3910.54,In-Store,Credit Card
2460,2024-11-25,CUST2672,29,Female,East,Home,Chair,5,624.35,0,3121.75,In-Store,Debit Card
2461,2023-05-16,CUST3205,43,Other,West,Clothing,Jeans,5,201.8,0,1009.0,Mobile App,Debit Card
2462,2024-06-28,CUST5720,39,Male,Central,Home,Sofa,2,280.53,20,448.85,In-Store,Cash
2463,2024-05-09,CUST9023,21,Male,East,Home,Lamp,3,614.68,10,1659.64,Online,PayPal
2464,2023-09-01,CUST9412,45,Other,West,Electronics,Laptop,5,893.01,0,4465.05,Online,PayPal
2465,2023-01-03,CUST5993,22,Male,West,Clothing,T-Shirt,1,815.92,0,815.92,In-Store,UPI
2466,2024-10-22,CUST2605,37,Female,West,Beauty,Soap,3,125.34,15,319.62,Mobile App,UPI
2467,2024-02-25,CUST3108,20,Female,Central,Home,Table,3,381.16,10,1029.13,Mobile App,PayPal
2468,2023-05-05,CUST5064,31,Female,East,Home,Chair,2,99.47,10,179.05,In-Store,PayPal
2469,2023-11-02,CUST2676,64,Other,North,Beauty,Soap,2,781.79,15,1329.04,In-Store,PayPal
2470,2023-03-31,CUST6252,50,Male,North,Clothing,Jeans,2,613.73,5,1166.09,Mobile App,Cash
2471,2024-07-01,CUST5120,51,Other,South,Sports,Football,5,998.54,0,4992.7,In-Store,UPI
2472,2023-09-05,CUST9302,65,Other,Central,Home,Sofa,4,242.88,0,971.52,Online,PayPal
2473,2024-12-28,CUST3186,59,Other,North,Sports,Tennis Racket,5,236.64,0,1183.2,Mobile App,Cash
2474,2024-09-09,CUST1450,24,Other,Central,Home,Lamp,3,142.74,10,385.4,Online,Credit Card
2475,2023-09-26,CUST7953,22,Other,North,Home,Sofa,5,973.67,20,3894.68,In-Store,Debit Card
2476,2023-11-01,CUST8966,65,Male,South,Home,Table,3,238.74,0,716.22,Online,UPI
2477,2024-07-29,CUST1529,51,Female,East,Beauty,Perfume,4,85.29,10,307.04,Online,PayPal
2478,2023-09-03,CUST1244,55,Other,East,Home,Lamp,3,740.05,20,1776.12,Online,UPI
2479,2023-08-01,CUST9310,41,Male,South,Home,Sofa,4,390.72,0,1562.88,Mobile App,UPI
2480,2023-06-16,CUST7913,33,Male,South,Clothing,Hat,5,954.84,0,4774.2,Mobile App,Credit Card
2481,2024-03-18,CUST6981,35,Other,West,Electronics,Laptop,3,368.06,15,938.55,Online,PayPal
2482,2023-05-25,CUST6475,39,Other,Central,Home,Sofa,2,262.51,15,446.27,In-Store,PayPal
2483,2024-06-13,CUST9292,51,Male,Central,Beauty,Lipstick,5,302.83,15,1287.03,Mobile App,PayPal
2484,2024-10-30,CUST6479,62,Other,South,Home,Rug,4,741.34,0,2965.36,Online,UPI
2485,2023-11-15,CUST1260,42,Male,West,Electronics,Smartphone,1,615.53,20,492.42,In-Store,UPI
2486,2023-02-01,CUST2254,27,Male,Central,Home,Table,5,901.89,5,4283.98,Mobile App,Cash
2487,2023-02-25,CUST5744,59,Male,East,Electronics,Headphones,4,853.7,0,3414.8,In-Store,Debit Card
2488,2023-02-06,CUST8194,41,Female,South,Home,Chair,4,456.73,15,1552.88,In-Store,UPI
2489,2023-05-29,CUST7153,21,Female,West,Sports,Bicycle,2,763.41,0,1526.82,Mobile App,Debit Card
2490,2024-03-09,CUST7512,45,Female,East,Beauty,Shampoo,5,927.38,0,4636.9,Online,UPI
2491,2023-06-22,CUST8346,56,Male,North,Beauty,Perfume,3,779.57,0,2338.71,Online,PayPal
2492,2023-08-23,CUST3807,54,Male,East,Beauty,Soap,4,171.89,20,550.05,Online,UPI
2493,2024-10-06,CUST6951,42,Male,North,Sports,Tennis Racket,1,474.81,0,474.81,Online,Credit Card
2494,2023-07-20,CUST5461,32,Male,Central,Electronics,Laptop,1,742.02,5,704.92,Online,Credit Card
2495,2023-06-28,CUST2455,33,Male,South,Sports,Bicycle,2,170.7,0,341.4,In-Store,UPI
2496,2023-05-28,CUST6985,39,Female,Central,Home,Rug,2,419.21,15,712.66,Online,PayPal
2497,2023-12-09,CUST6038,19,Female,Central,Clothing,Hat,5,242.06,20,968.24,Mobile App,Credit Card
2498,2023-03-29,CUST1397,52,Other,Central,Beauty,Lotion,3,551.44,20,1323.46,Online,UPI
2499,2024-12-01,CUST6398,26,Male,Central,Beauty,Lipstick,4,229.45,0,917.8,Mobile App,Credit Card
2500,2023-01-17,CUST5565,60,Other,Central,Clothing,Jeans,3,160.9,10,434.43,In-Store,Debit Card
2501,2024-12-30,CUST5349,49,Other,South,Sports,Yoga Mat,5,657.2,20,2628.8,In-Store,UPI
2502,2023-06-05,CUST7867,64,Male,West,Home,Sofa,2,926.35,20,1482.16,In-Store,UPI
2503,2023-05-14,CUST5324,55,Female,South,Clothing,Hat,2,228.71,0,457.42,Online,PayPal
2504,2023-11-16,CUST7452,43,Male,South,Clothing,Shoes,1,327.03,5,310.68,In-Store,Cash
2505,2023-06-04,CUST6947,52,Other,South,Clothing,Hat,5,939.68,0,4698.4,Mobile App,UPI
2506,2024-07-06,CUST6543,28,Female,North,Beauty,Lotion,4,403.38,0,1613.52,In-Store,UPI
2507,2024-05-18,CUST4848,26,Male,West,Home,Lamp,2,392.61,20,628.18,Mobile App,Debit Card
2508,2024-04-11,CUST4576,64,Other,Central,Home,Chair,3,310.93,10,839.51,In-Store,Debit Card
2509,2024-10-22,CUST5171,66,Female,West,Sports,Tennis Racket,5,199.07,0,995.35,In-Store,UPI
2510,2024-03-31,CUST8510,21,Female,Central,Beauty,Lipstick,5,842.27,0,4211.35,Mobile App,UPI
2511,2023-08-15,CUST5618,27,Male,North,Home,Lamp,3,798.44,15,2036.02,Online,Credit Card
2512,2024-02-20,CUST6131,69,Male,Central,Clothing,Shoes,5,40.33,0,201.65,In-Store,UPI
2513,2024-11-20,CUST8519,29,Female,East,Clothing,T-Shirt,1,220.08,20,176.06,In-Store,Cash
2514,2023-09-26,CUST1136,69,Other,North,Sports,Bicycle,4,434.83,10,1565.39,Mobile App,UPI
2515,2023-12-01,CUST9325,31,Other,East,Clothing,Jacket,1,439.31,0,439.31,Online,PayPal
2516,2024-11-10,CUST4726,58,Male,West,Beauty,Lotion,2,765.81,0,1531.62,In-Store,Cash
2517,2023-06-18,CUST3280,46,Male,West,Clothing,T-Shirt,5,154.96,15,658.58,Online,UPI
2518,2024-08-29,CUST4371,55,Male,Central,Home,Chair,1,707.59,0,707.59,Online,UPI
2519,2024-04-10,CUST5983,43,Female,East,Home,Lamp,1,894.44,15,760.27,In-Store,PayPal
2520,2024-10-11,CUST5561,62,Male,Central,Beauty,Lipstick,4,238.39,0,953.56,In-Store,PayPal
2521,2024-01-08,CUST9215,26,Other,North,Home,Rug,2,360.14,15,612.24,Online,Cash
2522,2024-07-29,CUST5661,19,Female,South,Electronics,Monitor,5,791.33,10,3560.98,In-Store,Cash
2523,2023-07-04,CUST1302,63,Other,Central,Clothing,T-Shirt,5,28.82,15,122.48,In-Store,PayPal
2524,2024-01-03,CUST4362,69,Female,East,Sports,Yoga Mat,3,839.57,0,2518.71,Online,UPI
2525,2024-02-11,CUST8623,61,Male,West,Beauty,Shampoo,1,224.67,0,224.67,Online,Debit Card
2526,2024-09-13,CUST5984,51,Other,East,Home,Chair,4,365.88,10,1317.17,Mobile App,UPI
2527,2024-12-16,CUST6330,51,Other,West,Beauty,Lipstick,3,260.15,15,663.38,Mobile App,Cash
2528,2023-04-24,CUST4750,59,Other,West,Sports,Tennis Racket,4,937.75,0,3751.0,In-Store,Cash
2529,2023-06-26,CUST6813,48,Male,South,Beauty,Perfume,2,578.61,0,1157.22,Mobile App,Cash
2530,2023-10-27,CUST1900,69,Male,South,Sports,Tennis Racket,1,705.89,10,635.3,In-Store,UPI
2531,2024-11-24,CUST3387,60,Other,Central,Beauty,Lipstick,5,718.19,10,3231.86,In-Store,PayPal
2532,2024-05-23,CUST6310,64,Other,East,Beauty,Shampoo,2,405.84,10,730.51,In-Store,UPI
2533,2024-10-12,CUST1436,23,Male,South,Clothing,Shoes,4,334.94,10,1205.78,Mobile App,Credit Card
2534,2023-02-22,CUST2830,60,Female,Central,Electronics,Headphones,1,479.41,0,479.41,Online,Credit Card
2535,2024-11-06,CUST5865,36,Female,North,Electronics,Smartphone,2,731.26,0,1462.52,Mobile App,UPI
2536,2024-05-09,CUST3456,67,Male,South,Home,Rug,2,150.87,0,301.74,Online,PayPal
2537,2024-07-21,CUST9199,41,Female,South,Clothing,Jacket,3,18.08,0,54.24,Online,Cash
2538,2024-09-25,CUST1113,37,Other,East,Electronics,Monitor,5,427.9,5,2032.52,Online,Credit Card
2539,2023-08-26,CUST3065,35,Female,North,Sports,Yoga Mat,4,702.2,0,2808.8,Mobile App,Credit Card
2540,2024-06-14,CUST7878,42,Female,North,Clothing,Shoes,5,961.69,5,4568.03,Online,Cash
2541,2023-01-09,CUST8693,20,Male,South,Sports,Bicycle,4,665.0,15,2261.0,Mobile App,UPI
2542,2024-04-21,CUST6049,22,Other,Central,Electronics,Smartphone,5,219.2,20,876.8,In-Store,UPI
2543,2023-04-16,CUST5905,68,Other,East,Sports,Dumbbell,4,157.6,0,630.4,Mobile App,PayPal
2544,2024-11-22,CUST8020,67,Female,South,Electronics,Tablet,5,599.96,0,2999.8,Online,Credit Card
2545,2024-06-12,CUST3926,33,Other,East,Beauty,Shampoo,1,615.56,0,615.56,Mobile App,Cash
2546,2024-10-27,CUST7219,48,Male,Central,Home,Lamp,4,949.06,0,3796.24,Mobile App,Debit Card
2547,2023-01-24,CUST1051,60,Female,West,Beauty,Perfume,2,12.95,0,25.9,Mobile App,PayPal
2548,2024-07-09,CUST8792,52,Male,East,Beauty,Perfume,5,431.75,0,2158.75,In-Store,Credit Card
2549,2024-09-01,CUST6491,26,Male,South,Sports,Bicycle,3,561.71,15,1432.36,Online,Debit Card
2550,2024-04-27,CUST1698,45,Other,East,Home,Table,5,177.18,0,885.9,Online,Credit Card
2551,2023-06-02,CUST4506,43,Male,South,Beauty,Lotion,2,742.61,0,1485.22,Online,Debit Card
2552,2024-06-07,CUST6258,44,Other,North,Home,Chair,3,572.83,5,1632.57,Online,UPI
2553,2024-05-29,CUST8173,65,Female,Central,Beauty,Lotion,3,163.07,10,440.29,Mobile App,Credit Card
2554,2023-11-03,CUST9027,53,Male,North,Electronics,Tablet,1,562.52,10,506.27,Online,UPI
2555,2024-06-01,CUST1466,18,Other,South,Home,Rug,3,465.53,15,1187.1,Mobile App,Credit Card
2556,2023-10-21,CUST6858,37,Other,Central,Clothing,T-Shirt,5,89.81,0,449.05,In-Store,Debit Card
2557,2024-03-21,CUST4088,27,Other,West,Beauty,Perfume,2,844.5,15,1435.65,Mobile App,Debit Card
2558,2024-01-20,CUST1298,36,Male,South,Clothing,Jeans,2,657.64,5,1249.52,In-Store,Debit Card
2559,2024-11-04,CUST6251,45,Other,North,Electronics,Smartphone,5,821.7,15,3492.22,Mobile App,UPI
2560,2024-08-14,CUST5983,49,Female,East,Home,Lamp,2,973.02,15,1654.13,Mobile App,PayPal
2561,2023-02-28,CUST6358,18,Other,Central,Beauty,Soap,1,494.99,20,395.99,In-Store,PayPal
2562,2024-11-10,CUST3929,56,Other,South,Electronics,Headphones,2,116.35,10,209.43,In-Store,PayPal
2563,2023-01-16,CUST6192,69,Female,Central,Beauty,Soap,1,480.59,0,480.59,Online,Credit Card
2564,2024-12-20,CUST4383,65,Male,South,Home,Rug,2,817.99,20,1308.78,Online,PayPal
2565,2023-11-18,CUST5669,47,Female,Central,Home,Rug,4,233.7,0,934.8,In-Store,Debit Card
2566,2023-02-17,CUST7332,65,Other,North,Beauty,Lipstick,3,37.66,20,90.38,Online,UPI
2567,2023-12-06,CUST5502,22,Male,Central,Beauty,Perfume,2,642.63,15,1092.47,In-Store,Debit Card
2568,2023-07-02,CUST9427,68,Male,Central,Sports,Football,4,539.01,15,1832.63,Mobile App,Cash
2569,2023-12-03,CUST8467,63,Male,West,Home,Rug,5,363.35,20,1453.4,Online,PayPal
2570,2024-03-01,CUST2252,29,Male,West,Beauty,Soap,4,399.73,0,1598.92,In-Store,Cash
2571,2024-05-23,CUST6066,19,Male,North,Electronics,Smartphone,5,730.2,0,3651.0,Online,UPI
2572,2023-01-18,CUST9674,35,Other,North,Beauty,Perfume,5,406.79,15,1728.86,Mobile App,UPI
2573,2023-06-26,CUST2585,32,Male,East,Beauty,Lotion,1,908.49,15,772.22,Online,Cash
2574,2023-11-15,CUST6237,67,Female,North,Beauty,Perfume,4,996.19,0,3984.76,Mobile App,Cash
2575,2024-09-01,CUST2953,53,Other,North,Home,Rug,5,455.81,5,2165.1,In-Store,Debit Card
2576,2024-02-11,CUST5457,47,Other,South,Beauty,Shampoo,3,777.35,0,2332.05,In-Store,Cash
2577,2024-11-23,CUST5310,52,Other,West,Sports,Dumbbell,4,914.78,0,3659.12,Online,UPI
2578,2023-09-08,CUST6669,41,Female,North,Home,Chair,4,458.6,0,1834.4,Online,Credit Card
2579,2023-01-13,CUST6485,32,Female,North,Clothing,Hat,1,22.56,5,21.43,Mobile App,Credit Card
2580,2023-07-01,CUST9141,45,Female,West,Sports,Tennis Racket,4,700.41,15,2381.39,Mobile App,Credit Card
2581,2024-06-03,CUST9130,47,Female,West,Sports,Yoga Mat,1,193.28,0,193.28,Online,Credit Card
2582,2023-03-04,CUST2622,36,Other,East,Beauty,Perfume,5,628.76,10,2829.42,Mobile App,UPI
2583,2023-03-22,CUST4686,66,Female,Central,Electronics,Headphones,5,238.31,15,1012.82,In-Store,Cash
2584,2023-08-14,CUST6348,20,Male,Central,Home,Sofa,3,553.54,0,1660.62,Mobile App,Credit Card
2585,2024-09-09,CUST2618,53,Female,Central,Home,Rug,5,951.24,20,3804.96,Mobile App,Credit Card
2586,2023-04-17,CUST3080,25,Other,Central,Sports,Bicycle,1,865.18,10,778.66,In-Store,Cash
2587,2023-09-29,CUST4079,36,Other,East,Electronics,Headphones,2,746.6,0,1493.2,Online,Credit Card
2588,2023-02-02,CUST9990,53,Other,East,Sports,Football,5,414.38,0,2071.9,Mobile App,Cash
2589,2024-11-13,CUST8909,44,Female,East,Electronics,Laptop,4,624.08,10,2246.69,Mobile App,UPI
2590,2024-06-23,CUST7268,37,Female,West,Home,Lamp,2,697.74,0,1395.48,Online,Cash
2591,2023-06-21,CUST9425,68,Male,North,Beauty,Lipstick,2,993.37,10,1788.07,Mobile App,UPI
2592,2023-05-28,CUST5395,53,Male,Central,Beauty,Soap,2,721.29,20,1154.06,Online,Debit Card
2593,2023-05-09,CUST2752,37,Female,East,Home,Rug,2,740.1,0,1480.2,Online,UPI
2594,2023-08-11,CUST2122,62,Other,North,Clothing,Hat,1,963.24,0,963.24,Mobile App,UPI
2595,2024-12-15,CUST5189,55,Male,West,Home,Table,3,785.52,0,2356.56,In-Store,UPI
2596,2024-10-26,CUST4454,69,Male,West,Beauty,Perfume,3,314.72,10,849.74,Online,Cash
2597,2024-01-28,CUST5540,26,Male,Central,Sports,Dumbbell,4,385.45,15,1310.53,Online,Credit Card
2598,2023-12-24,CUST1567,49,Other,Central,Home,Lamp,5,309.89,20,1239.56,Online,Credit Card
2599,2024-06-18,CUST2652,25,Male,Central,Clothing,Shoes,2,191.74,20,306.78,Mobile App,Cash
2600,2023-07-02,CUST5453,62,Female,South,Clothing,Jacket,2,575.56,20,920.9,In-Store,Debit Card
2601,2023-01-31,CUST6412,62,Female,East,Electronics,Headphones,3,744.43,15,1898.3,In-Store,PayPal
2602,2023-04-23,CUST2729,27,Other,East,Sports,Dumbbell,3,557.75,10,1505.92,Online,Credit Card
2603,2023-06-12,CUST1294,20,Male,Central,Electronics,Headphones,3,457.9,10,1236.33,In-Store,UPI
2604,2023-12-17,CUST7343,69,Female,West,Beauty,Lipstick,5,449.55,0,2247.75,In-Store,Credit Card
2605,2024-10-15,CUST2934,23,Other,West,Clothing,T-Shirt,5,154.25,0,771.25,Mobile App,Debit Card
2606,2023-09-15,CUST6750,48,Male,Central,Beauty,Shampoo,3,764.41,20,1834.58,Mobile App,UPI
2607,2023-07-22,CUST7883,52,Other,Central,Sports,Dumbbell,3,829.1,0,2487.3,Mobile App,Cash
2608,2023-10-12,CUST7966,69,Other,East,Clothing,Jacket,3,732.03,15,1866.68,Mobile App,PayPal
2609,2023-01-31,CUST8842,41,Other,East,Electronics,Headphones,3,712.03,5,2029.29,Mobile App,UPI
2610,2023-03-23,CUST4005,42,Other,South,Electronics,Tablet,5,594.41,0,2972.05,Online,Debit Card
2611,2024-04-03,CUST1782,40,Other,East,Clothing,Hat,2,582.54,0,1165.08,Online,Credit Card
2612,2024-08-10,CUST5355,42,Other,East,Home,Lamp,3,306.2,0,918.6,In-Store,UPI
2613,2023-02-13,CUST2479,40,Female,South,Beauty,Perfume,5,448.33,0,2241.65,In-Store,Credit Card
2614,2023-07-08,CUST5446,22,Female,West,Sports,Bicycle,4,29.28,5,111.26,Online,UPI
2615,2024-12-06,CUST1858,63,Male,East,Home,Lamp,1,842.93,0,842.93,Online,Cash
2616,2023-12-09,CUST4262,48,Other,North,Beauty,Lotion,5,931.45,10,4191.53,Online,Cash
2617,2024-05-09,CUST5042,64,Female,Central,Home,Rug,1,747.78,10,673.0,Online,Credit Card
2618,2024-05-11,CUST9296,57,Other,South,Beauty,Shampoo,3,510.55,15,1301.9,In-Store,UPI
2619,2023-02-28,CUST2886,43,Female,Central,Clothing,Jeans,3,764.34,10,2063.72,Online,Debit Card
2620,2024-10-23,CUST3731,34,Male,East,Sports,Tennis Racket,4,262.62,10,945.43,In-Store,Cash
2621,2023-11-07,CUST2604,45,Other,North,Sports,Dumbbell,3,556.85,20,1336.44,Mobile App,Debit Card
2622,2023-06-24,CUST6910,62,Female,North,Home,Lamp,1,451.5,10,406.35,Online,Credit Card
2623,2024-01-08,CUST9660,53,Female,West,Beauty,Lotion,5,713.91,15,3034.12,Online,Debit Card
2624,2023-11-25,CUST8559,23,Female,East,Clothing,Jeans,1,661.1,20,528.88,In-Store,Cash
2625,2023-04-20,CUST9416,19,Male,East,Sports,Tennis Racket,4,354.82,0,1419.28,In-Store,Cash
2626,2024-08-17,CUST6508,52,Male,South,Sports,Tennis Racket,4,479.55,15,1630.47,In-Store,Credit Card
2627,2024-05-06,CUST4713,62,Male,South,Clothing,Hat,2,762.81,5,1449.34,Mobile App,PayPal
2628,2023-05-12,CUST1598,49,Male,East,Sports,Football,1,711.99,15,605.19,Online,Debit Card
2629,2024-07-14,CUST1797,25,Female,Central,Beauty,Shampoo,3,200.06,15,510.15,In-Store,PayPal
2630,2024-09-27,CUST3056,57,Male,East,Beauty,Shampoo,4,122.08,5,463.9,Online,UPI
2631,2023-12-30,CUST2913,26,Other,West,Sports,Bicycle,2,59.22,0,118.44,In-Store,Credit Card
2632,2024-01-22,CUST8714,67,Other,North,Clothing,Jeans,2,362.92,15,616.96,Online,PayPal
2633,2023-04-28,CUST7564,68,Male,East,Clothing,Shoes,2,278.09,5,528.37,Online,Cash
2634,2024-11-03,CUST2042,25,Other,East,Sports,Yoga Mat,3,302.33,0,906.99,Online,Credit Card
2635,2024-08-08,CUST1361,60,Male,East,Beauty,Soap,5,415.98,20,1663.92,Online,Debit Card
2636,2024-02-23,CUST2513,24,Female,North,Clothing,Jeans,4,786.93,0,3147.72,In-Store,UPI
2637,2023-07-24,CUST6669,20,Female,Central,Electronics,Headphones,3,44.89,0,134.67,Mobile App,Cash
2638,2023-10-20,CUST2777,61,Other,North,Sports,Tennis Racket,3,384.42,0,1153.26,Mobile App,UPI
2639,2024-03-13,CUST8845,63,Other,South,Home,Rug,1,749.97,15,637.47,Online,UPI
2640,2024-08-02,CUST2261,35,Male,Central,Beauty,Perfume,1,357.13,15,303.56,Mobile App,UPI
2641,2024-07-02,CUST1490,62,Female,Central,Clothing,Jacket,5,167.83,0,839.15,In-Store,Debit Card
2642,2024-10-12,CUST9169,69,Other,South,Clothing,Jacket,3,123.19,20,295.66,Online,UPI
2643,2024-03-12,CUST3904,36,Female,South,Electronics,Smartphone,3,22.48,0,67.44,Mobile App,Cash
2644,2024-12-21,CUST8394,44,Female,South,Electronics,Headphones,5,596.84,0,2984.2,In-Store,Cash
2645,2023-10-24,CUST8668,30,Male,East,Electronics,Smartphone,1,806.76,10,726.08,In-Store,PayPal
2646,2024-08-30,CUST8674,61,Male,North,Electronics,Laptop,4,972.62,0,3890.48,Online,Credit Card
2647,2023-08-30,CUST9431,65,Other,North,Clothing,Jacket,3,236.95,0,710.85,Mobile App,Credit Card
2648,2023-05-12,CUST9548,25,Female,North,Electronics,Headphones,1,976.2,5,927.39,In-Store,Credit Card
2649,2024-05-21,CUST4557,45,Other,Central,Clothing,Jeans,5,437.98,0,2189.9,Mobile App,PayPal
2650,2023-03-27,CUST9418,60,Other,East,Clothing,Shoes,4,807.64,5,3069.03,Online,Debit Card
2651,2024-10-16,CUST8394,55,Female,South,Sports,Tennis Racket,2,889.54,20,1423.26,In-Store,Cash
2652,2024-04-19,CUST7899,44,Female,North,Sports,Tennis Racket,3,312.86,20,750.86,In-Store,Cash
2653,2024-08-02,CUST1815,67,Other,Central,Clothing,Jeans,1,162.66,5,154.53,Online,Debit Card
2654,2023-06-28,CUST8663,49,Other,West,Home,Table,1,526.79,15,447.77,In-Store,Debit Card
2655,2023-08-28,CUST9019,51,Other,South,Electronics,Laptop,3,962.23,0,2886.69,Online,UPI
2656,2023-10-15,CUST2894,50,Other,West,Beauty,Perfume,4,655.92,0,2623.68,Online,UPI
2657,2024-02-17,CUST1413,51,Other,North,Clothing,Jeans,1,168.95,0,168.95,In-Store,UPI
2658,2024-10-28,CUST5895,42,Other,South,Home,Rug,3,171.82,0,515.46,Online,Debit Card
2659,2023-03-05,CUST1205,48,Female,South,Electronics,Laptop,5,352.5,10,1586.25,In-Store,UPI
2660,2024-03-28,CUST5734,47,Other,Central,Sports,Tennis Racket,4,587.44,20,1879.81,Online,Debit Card
2661,2024-02-06,CUST2733,45,Male,South,Home,Lamp,5,588.59,5,2795.8,Mobile App,Debit Card
2662,2024-09-18,CUST2117,39,Male,Central,Beauty,Soap,4,831.26,20,2660.03,In-Store,Credit Card
2663,2023-11-07,CUST4801,35,Other,West,Home,Table,2,110.49,0,220.98,In-Store,Debit Card
2664,2024-05-09,CUST5450,39,Male,West,Beauty,Lipstick,5,948.98,5,4507.66,Online,Debit Card
2665,2023-12-07,CUST2852,25,Female,South,Beauty,Lipstick,5,640.23,15,2720.98,Online,PayPal
2666,2024-04-19,CUST9233,45,Male,North,Sports,Dumbbell,4,431.98,0,1727.92,Mobile App,Debit Card
2667,2023-08-26,CUST7298,59,Male,West,Clothing,Hat,5,329.22,20,1316.88,Mobile App,UPI
2668,2023-12-08,CUST8620,18,Female,North,Home,Chair,3,583.97,5,1664.31,Online,Credit Card
2669,2023-02-05,CUST3074,35,Female,North,Sports,Yoga Mat,4,726.46,10,2615.26,Mobile App,Debit Card
2670,2023-12-04,CUST1990,34,Female,Central,Electronics,Headphones,5,319.89,5,1519.48,In-Store,Credit Card
2671,2023-06-06,CUST1871,26,Male,East,Clothing,Jeans,3,572.84,10,1546.67,Mobile App,Cash
2672,2024-08-13,CUST6551,20,Other,North,Clothing,Jacket,3,590.21,20,1416.5,Online,PayPal
2673,2023-09-16,CUST3002,41,Other,South,Home,Sofa,3,659.97,0,1979.91,Online,Cash
2674,2023-05-03,CUST3384,49,Male,East,Clothing,Jeans,1,197.6,0,197.6,Online,PayPal
2675,2024-11-27,CUST4811,50,Other,East,Electronics,Headphones,2,681.0,20,1089.6,Online,UPI
2676,2023-06-17,CUST5985,52,Female,South,Clothing,Hat,2,445.1,0,890.2,Online,Credit Card
2677,2024-05-30,CUST5783,33,Other,South,Home,Table,5,555.7,5,2639.58,In-Store,UPI
